survey_id,sector_desc,class_desc,group_desc,commodity_desc,marketing_id
5363,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARNC1988
5364,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARNC1987
5365,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARND2020
5366,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARND2019
5367,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARND2018
5368,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARND2017
5369,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARND2016
5370,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARND2015
5371,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARND2014
5372,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARND2013
5373,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARND2012
5374,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARND2011
5375,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARND2010
5376,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARND2009
5377,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARND2008
5378,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARND2007
5379,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARND2006
5380,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARND2005
5381,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARND2004
5382,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARND2003
5383,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARND2002
5384,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARND2001
5385,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARND2000
5386,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARND1999
5387,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARND1998
5388,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARND1997
5389,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARND1996
5390,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARND1995
5391,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARND1994
5392,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARND1993
5393,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARND1992
5394,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARND1991
5395,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARND1990
5396,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARND1989
5397,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARND1988
5398,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARND1987
5399,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEAROH2020
5400,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEAROH2019
5401,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEAROH2018
5402,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEAROH2017
5403,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEAROH2016
5404,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEAROH2015
5405,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEAROH2014
5406,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEAROH2013
5407,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEAROH2012
5408,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEAROH2011
5409,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEAROH2010
5410,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEAROH2009
5411,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEAROH2008
5412,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEAROH2007
5413,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEAROH2006
5414,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEAROH2005
5415,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEAROH2004
5416,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEAROH2003
5417,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEAROH2002
5418,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEAROH2001
5419,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEAROH2000
5420,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEAROH1999
5421,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEAROH1998
5422,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEAROH1997
5423,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEAROH1996
5424,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEAROH1995
5425,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEAROH1994
5426,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEAROH1993
5427,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEAROH1992
5428,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEAROH1991
5429,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEAROH1990
5430,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEAROH1989
5431,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEAROH1988
5432,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEAROH1987
5433,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEAROK2003
5434,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEAROK2002
5435,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEAROK2001
5436,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEAROK2000
5437,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEAROK1999
5438,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEAROK1998
5439,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEAROK1997
5440,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEAROK1996
5441,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEAROK1995
5442,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEAROK1994
5443,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEAROK1993
5444,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEAROK1992
5445,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEAROK1991
5446,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEAROK1990
5447,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEAROK1989
5448,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEAROK1988
5449,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEAROK1987
5450,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEAROR2020
5451,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEAROR2019
5452,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEAROR2018
5453,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEAROR2017
5454,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEAROR2016
5455,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEAROR2015
5456,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEAROR2014
5457,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEAROR2013
5458,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEAROR2012
5459,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEAROR2011
5460,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEAROR2010
5461,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEAROR2009
5462,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEAROR2008
5463,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEAROR2007
5464,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEAROR2006
5465,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEAROR2005
5466,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEAROR2004
5467,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEAROR2003
5468,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEAROR2002
5469,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEAROR2001
5470,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEAROR2000
5471,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEAROR1999
5472,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEAROR1998
5473,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEAROR1997
5474,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEAROR1996
5475,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEAROR1995
5476,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEAROR1994
5477,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEAROR1993
5478,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEAROR1992
5479,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEAROR1991
5480,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEAROR1990
5481,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEAROR1989
5482,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEAROR1988
5483,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEAROR1987
5484,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARPA2020
5485,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARPA2019
5486,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARPA2018
5487,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARPA2017
5488,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARPA2016
5489,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARPA2015
5490,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARPA2014
5491,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARPA2013
5492,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARPA2012
5493,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARPA2011
5494,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARPA2010
5495,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARPA2009
5496,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARPA2008
5497,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARPA2007
5498,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARPA2006
5499,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARPA2005
5500,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARPA2004
5501,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARPA2003
5502,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARPA2002
5503,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARPA2001
5504,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARPA2000
5505,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARPA1999
5506,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARPA1998
5507,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARPA1997
5508,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARPA1996
5509,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARPA1995
5510,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARPA1994
5511,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARPA1993
5512,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARPA1992
5513,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARPA1991
5514,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARPA1990
5515,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARPA1989
5516,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARPA1988
5517,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARPA1987
5518,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARRI1990
5519,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARRI1989
5520,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARRI1988
5521,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARRI1987
5522,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARSC2020
5523,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARSC2019
5524,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARSC2018
5525,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARSC2017
5526,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARSC2016
5527,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARSC2015
5528,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARSC2014
5529,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARSC2003
5530,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARSC2002
5531,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARSC2001
5532,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARSC1996
5533,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARSC1995
5534,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARSC1994
5535,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARSC1993
5536,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARSC1992
5537,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARSC1991
5538,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARSC1990
5539,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARSC1989
5540,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARSC1988
5541,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARSC1987
5542,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARSD2020
5543,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARSD2019
5544,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARSD2018
5545,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARSD2017
5546,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARSD2016
5547,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARSD2015
5548,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARSD2014
5549,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARSD2013
5550,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARSD2012
5551,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARSD2011
5552,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARSD2010
5553,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARSD2009
5554,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARSD2008
5555,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARSD2007
5556,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARSD2006
5557,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARSD2005
5558,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARSD2004
5559,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARSD2003
5560,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARSD2002
5561,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARSD2001
5562,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARSD2000
5563,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARSD1999
5564,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARSD1998
5565,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARSD1997
5566,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARSD1996
5567,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARSD1995
5568,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARSD1994
5569,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARSD1993
5570,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARSD1992
5571,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARSD1991
5572,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARSD1990
5573,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARSD1989
5574,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARSD1988
5575,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARSD1987
5576,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARTN2020
5577,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARTN2019
5578,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARTN2018
5579,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARTN2017
5580,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARTN2016
5581,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARTN2015
5582,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARTN2014
5583,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARTN2013
5584,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARTN2012
5585,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARTN2011
5586,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARTN2010
5587,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARTN2009
5588,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARTN2008
5589,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARTN2007
5590,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARTN2006
5591,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARTN2005
5592,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARTN2004
5593,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARTN2003
5594,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARTN2002
5595,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARTN2001
5596,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARTN2000
5597,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARTN1999
5598,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARTN1998
5599,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARTN1997
5600,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARTN1996
5601,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARTN1995
5602,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARTN1994
5603,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARTN1993
5604,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARTN1992
5605,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARTN1991
5606,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARTN1990
5607,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARTN1989
5608,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARTN1988
5609,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARTN1987
5610,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARTX2020
5611,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARTX2019
5612,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARTX2018
5613,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARTX2017
5614,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARTX2016
5615,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARTX2015
5616,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARTX2014
5617,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARTX2013
5618,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARTX2012
5619,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARTX2011
5620,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARTX2010
5621,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARTX2009
5622,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARTX2008
5623,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARTX2007
5624,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARTX2006
5625,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARTX2005
5626,ANIMALS & PRODUCTS,ALL CLASSES,SPECIALTY,HONEY,MARKETING YEARTX2004
