Value,domain_desc,unit_desc,short_desc,statisticcat_desc,survey_id
24.30,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,491617
26.20,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,491316
23.00,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,491416
32.10,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,491516
26.40,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,491616
13.60,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,491315
27.20,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,491415
40.10,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,491515
75.80,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,491615
9.10,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,501320
10.70,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,501420
6.20,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,501319
22.20,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,501519
21.00,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,501619
17.00,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,501318
21.80,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,501418
29.30,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,501518
6.20,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,501618
6.00,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,501317
3.30,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,501417
16.80,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,501517
96.60,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,501617
1.30,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,501316
2.60,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,501416
5.60,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,501516
44.50,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,501616
2.30,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,501315
3.70,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,501415
22.70,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,501515
57.10,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,501615
17.50,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,511320
33.70,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,511420
16.60,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,511319
37.90,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,511519
37.70,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,511619
26.00,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,511318
22.70,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,511418
39.00,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,511518
57.10,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,511618
21.40,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,511317
18.70,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,511417
50.30,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,511517
20.90,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,511617
32.70,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,511316
23.10,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,511416
39.10,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,511516
31.40,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,511616
19.00,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,511315
26.20,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,511415
29.00,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,511515
26.30,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,511615
1.70,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,531320
10.60,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,531420
22.30,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,531319
47.30,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,531519
40.30,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,531619
8.50,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,531318
55.90,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,531418
7.10,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,531518
34.50,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,531618
6.80,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,531317
21.30,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,531417
23.70,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,531517
21.70,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,531617
23.30,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,531316
40.90,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,531416
65.20,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,531516
21.40,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,531616
21.50,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,531315
48.70,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,531415
45.60,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,531515
6.90,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,531615
17.30,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,541320
46.20,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,541420
10.30,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,541319
33.70,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,541519
65.80,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,541619
15.00,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,541318
13.80,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,541418
57.00,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,541518
29.50,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,541618
15.80,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,541317
11.60,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,541417
23.20,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,541517
60.10,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,541617
21.90,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,541316
20.10,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,541416
41.50,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,541516
23.80,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,541616
18.00,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,541315
15.60,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,541415
21.70,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,541515
18.80,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,541615
9.00,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,551320
46.10,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,551420
15.90,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,551319
46.40,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,551519
40.00,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,551619
14.10,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,551318
32.10,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,551418
54.40,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,551518
29.90,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,551618
19.00,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,551317
13.80,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,551417
61.60,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,551517
53.10,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,551617
24.20,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,551316
23.40,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,551416
31.50,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,551516
69.30,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,551616
18.80,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,551315
35.30,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,551415
47.30,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,551515
49.40,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,551615
0.20,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,561320
28.80,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,561420
0.70,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,561319
45.70,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,561519
27.60,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,561619
0.80,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,561318
9.60,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,561418
35.40,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,561518
43.90,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,561618
0.20,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,561317
34.10,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,561417
21.80,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,561517
38.00,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,561617
0.00,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,561316
7.10,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,561416
38.60,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,561516
32.20,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,561616
0.90,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,561315
19.10,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,561415
28.50,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,561515
45.00,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,561615
5.50,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,1320
16.80,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,1420
6.90,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,1319
11.30,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,1519
13.60,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,1619
20.70,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,1318
19.80,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,1418
22.80,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,1518
12.70,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,1618
3.40,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,1317
6.70,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,1417
51.10,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,1517
11.50,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,1617
5.50,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,1316
7.60,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,1416
7.80,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,1516
24.10,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,1616
0.80,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,1315
36.30,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,1415
8.80,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,1515
8.20,TOTAL,PCT OF COLONIES,HONEY  BEE COLONIES  AFFECTED BY VARROA MITES - INVENTORY  MEASURED IN PCT OF COLONIES,INVENTORY,1615
